periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received
201511,15-Nov,201511,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,0,120,270,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3000,0,0,0,60,329,0,0,0,0,50,0,0
201611,16-Nov,201611,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,0,168,3345,0,0,0,0,0,300,0,0,46,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,700,575,2100,0,0,210,1115,0,0,0,5,102,0,0
201611,16-Nov,201611,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,207,78,3000,0,0,2,0,100,0,0,132,567,1000,0,0,0,0,0,0,0,0,0,0,0,0,225,1600,3000,0,0,53,144,200,0,0,5,318,100,0
201611,16-Nov,201611,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,0,0,0,0,0,0,0,0,0,0,0,3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11375,0,0,0,0,539,0,0,0,0,29,0,0
201611,16-Nov,201611,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,0,10000,10200,0,0,0,0,0,0,300,130,5418,0,0,0,0,0,0,0,0,0,0,0,0,0,4994,20986,0,0,0,200,74,0,0,2,4,2036,20,10
201611,16-Nov,201611,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,60,7000,0,0,0,0,103,200,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,462,306,1240,0,0,15,0,500,0
201611,16-Nov,201611,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,0,0,2000,0,0,6,8,100,0,0,370,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,275,1725,0,0,0,380,180,0,0,0,0,115,0,0
201611,16-Nov,201611,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201611,16-Nov,201611,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,4,0,10,0,0,0,0,50,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
201611,16-Nov,201611,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,0,0,300,0,300,0,0,0,0,0,0,0,1500,0,1500,0,0,0,0,0,0,0,0,0,0,0,16,54,0,100,0,4,77,0,54,0,0,40,0,40
201611,16-Nov,201611,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,63,69,48,0,0,0,0,317,0,0,0,75,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,2615,0,0,0,197,650,0,0,0,5,115,0,0
201611,16-Nov,201611,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,50,0,0,0,0,0,0,0,0,0,305,940,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,5,1039,0,0,0,19,150,0,0
201611,16-Nov,201611,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,21,1469,0,0,0,0,53,150,0,0,4,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3561,0,0,0,20,587,0,0,0,14,197,0,0
201611,16-Nov,201611,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,315,1125,0,0,0,0,0,50,0,0,52,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1675,0,0,0,30,23,157,0,0,5,11,19,0
201611,16-Nov,201611,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,0,0,600,0,0,0,0,10000,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,275,0,10000,0,0,84,0,560,0,0,0,32,0,0
201611,16-Nov,201611,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,350,0,0,256,0,0,0,10,50,0,0
201611,16-Nov,201611,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,6072,285,546,6000,0,0,0,0,0,0,0,18,416,2000,0,0,0,0,0,0,0,0,0,0,0,0,918,2979,5000,2600,0,55,551,2000,0,0,15,194,1000,0
201611,16-Nov,201611,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,47,2247,0,0,0,0,0,2000,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,206,3350,0,0,64,98,2745,0,0,0,30,492,0,0
201611,16-Nov,201611,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,673,69,5,19600,0,0,0,0,6200,0,0,720,5589,9200,0,0,0,0,0,0,0,0,0,0,0,0,3635,17400,10000,0,0,175,448,500,0,0,65,19,2400,0
201711,17-Nov,201711,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,30,32,300,0,0,0,0,50,0,0,30,288,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5700,0,0,0,0,0,500,0,0,0,132,0,0
201711,17-Nov,201711,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,0,0,300,0,0,0,0,30,0,0,30,132,0,0,0,0,0,0,0,0,0,0,0,0,0,450,2400,0,0,0,25,441,0,0,0,0,35,0,0
201711,17-Nov,201711,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,0,0,1000,0,0,0,0,100,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,4372,0,0,0,0,0,600,0
201711,17-Nov,201711,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,0,0,2000,0,0,0,0,100,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,900,100,10000,0,0,378,1618,500,0,0,0,90,0,0
201711,17-Nov,201711,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,15,0,1200,0,0,0,0,50,0,0,162,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,900,1775,925,0,0,392,1152,141,0,0,0,260,0,0
201711,17-Nov,201711,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,0,40,50,50,90,0,0,0,50,0,0,6,174,0,90,0,0,0,0,0,0,0,0,0,0,2,137,63,200,200,0,4,36,0,0,0,0,28,0,0
201711,17-Nov,201711,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,707,150,0,0,0,70,29,0,0,0,354,666,0,0,0,0,0,0,0,0,0,0,0,0,0,6972,5668,0,0,0,419,715,0,0,0,25,551,0,0
201711,17-Nov,201711,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,0,0,72200,0,0,0,0,1000,0,0,106,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,960,18884,0,0,0,180,3086,0,0,0,19,0,1500,0
201711,17-Nov,201711,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,0,1000,300,0,0,0,0,100,0,0,500,11140,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,1575,2000,0,0,298,3156,1000,0,0,0,89,300,0
201711,17-Nov,201711,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,557,3959,0,3600,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,3475,0,0,0,175,274,0,0,0,0,0,0,0
201711,17-Nov,201711,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,900,1080,6440,0,0,0,515,16400,0,0,114,538,2720,0,0,0,0,0,0,0,0,0,0,0,0,3975,14625,1200,0,0,150,2820,360,0,0,0,35,1000,0
201711,17-Nov,201711,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,1634,1602,7200,0,0,0,0,2000,0,0,580,1711,7200,0,0,0,0,0,0,0,0,0,0,0,0,3325,26593,0,0,0,443,1735,640,0,0,25,0,10000,0
201711,17-Nov,201711,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,823,1694,27880,0,0,0,0,4000,0,60,444,1988,17300,60,0,0,0,0,0,0,0,0,0,0,0,5233,11542,40000,0,0,434,2570,5000,0,0,20,15,3320,0
201811,18-Nov,201811,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,8610,23094,2000,15000,0,0,281,2000,0,0,234,4098,1000,1698,0,0,0,0,0,0,0,0,0,0,0,1205,4195,5000,3000,0,392,305,2360,750,0,25,375,1000,50
201811,18-Nov,201811,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,776,8602,0,0,0,14,14,50,0,0,174,37492,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,4000,0,0,70,54,1500,0,0,60,495,0,0
201811,18-Nov,201811,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,340,3070,0,0,0,40,160,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,2050,2000,3000,0,360,4784,0,0,0,50,80,0,0
201811,18-Nov,201811,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,100,60,500,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,7000,0,0,70,10,400,0,0,0,0,0,0
201811,18-Nov,201811,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,1056,2178,1800,0,0,61,89,1000,0,0,327,387,840,0,0,0,0,0,0,0,0,0,0,0,0,1950,6100,10000,0,0,194,677,1432,0,0,204,1455,0,0
201811,18-Nov,201811,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,1001,18713,22000,18173,0,28,365,7500,0,0,155,10723,9000,10878,0,0,0,0,0,0,0,0,0,0,0,2950,31553,25200,34400,193,48,546,25280,198,0,15,167,9050,0
201811,18-Nov,201811,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,0,1020,0,450,0,14,71,0,0,55,0,18,300,18,0,0,0,0,0,0,0,0,0,0,0,25,1000,2500,1000,0,143,3766,0,0,0,0,69,0,0
201811,18-Nov,201811,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,40,133,0,0,0,10,550,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,250,4000,0,0,0,0,0,800,0,0,0,50,0,0
201811,18-Nov,201811,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,143,288,1200,300,0,41,236,0,0,0,20,916,0,0,0,0,0,0,0,0,0,0,0,0,0,575,825,2000,525,0,62,1388,0,1438,0,30,221,0,200
201811,18-Nov,201811,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,0,0,3970,0,0,0,8,3,0,0,0,15,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,27,73,0,0,0,15,68,0,0,0,0,108,0,0
201811,18-Nov,201811,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,3,96,117,0,0,0,0,0,0,0,50,70,70,0,0,0,0,0,0,0,0,0,0,0,0,50,33,70,0,0,8,12,36,0,0,4,5,19,0
201811,18-Nov,201811,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,0,52,228,0,0,0,14,29,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,56,319,0,0,0,3,2,30,0,0,0,0,0,0
201811,18-Nov,201811,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,160,9134,0,0,0,20,740,0,0,0,9,708,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,19000,0,0,0,61,0,300,0,0,29,102,0,0
201811,18-Nov,201811,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,786,4080,2500,42,0,1,765,2200,0,0,20184,10885,200,28,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,520,2020,3500,22,0,0,281,510,0
201811,18-Nov,201811,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,0,710,0,0,0,0,46453,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,0,0,0,0,131,0,0,0,0,587,0,0
201811,18-Nov,201811,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,219,1551,8200,0,0,55,217,560,0,0,520,168,1600,0,0,0,0,0,0,0,0,0,0,0,0,975,1075,12500,0,0,404,196,1640,100,0,0,0,220,0
201811,18-Nov,201811,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,771,4961,4200,0,0,25,191,2000,0,0,307,556,4200,0,0,0,0,0,0,0,0,0,0,0,0,875,1400,5000,0,0,105,153,3000,0,0,80,396,1000,0
201811,18-Nov,201811,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,603,3047,100,3700,0,9,9,100,0,0,64,24,100,133,0,0,0,0,0,0,0,0,0,0,0,473,1050,1000,2000,0,955,3145,0,4200,0,28,0,100,0
201811,18-Nov,201811,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,0,58,40,0,0,0,12,25,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,175,3235,0,0,0,0,0,0,0,0,38,39,0,0
201811,18-Nov,201811,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,18,12,1000,0,0,10,0,500,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,150,50,1000,0,0,0,0,500,0,0,0,438,0,0
201811,18-Nov,201811,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,1785,236165,14400,0,0,65,4078,900,0,453,677,74648,720,0,0,0,0,0,0,0,0,0,0,0,0,8125,18275,4400,10000,0,2188,5427,17120,0,0,63,2175,0,0
201811,18-Nov,201811,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,295,2405,0,0,0,80,0,100,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,6000,0,0,0,0,2160,0,0,0,30,0,0
201811,18-Nov,201811,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,100,5900,0,6000,0,0,0,0,0,0,133,919,0,13,0,0,0,0,0,0,0,0,0,0,0,1475,19100,0,16200,0,0,0,1000,0,0,0,5,0,0
201811,18-Nov,201811,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35675,0,0,0,11,7,0,0,0,0,100,0,0
201911,19-Nov,201911,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,100,132,666,0,0,20,221,100,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,225,25,5000,0,0,5,0,2600,0,0,21,349,100,40
201911,19-Nov,201911,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,3470,135750,0,0,0,0,0,3800,0,0,2191,24327,7500,0,0,0,0,0,0,0,0,0,0,0,0,5010,84965,20500,0,0,0,800,1200,0,0,371,15337,3500,0
201911,19-Nov,201911,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,424,1069,0,0,0,0,0,0,0,0,19,141,0,0,0,0,0,0,0,0,0,0,0,0,0,200,75,0,0,0,0,0,0,0,0,30,345,0,0
201911,19-Nov,201911,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,160,595,0,250,0,0,0,100,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,1500,4500,0,0,0,0,0,360,0,0,25,15,0,0
201911,19-Nov,201911,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,120,120,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,625,0,0,0,0,0,0,0,0,60,100,0,0
201911,19-Nov,201911,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,861,8157,0,900,0,5,612,400,0,0,0,119,300,90,0,0,0,0,0,0,0,0,0,0,0,2250,3200,5800,1000,0,83,0,332,0,0,0,575,0,0
201911,19-Nov,201911,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,166,34,906,0,0,0,2,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,850,1850,2200,0,0,357,1226,800,0,0,10,368,56,0
201911,19-Nov,201911,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,2000,0,0,0,0,200,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,500,0,0,0,50,0,0
201911,19-Nov,201911,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3125,0,3000,0,25,188,0,0,0,0,151,0,0
201911,19-Nov,201911,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,1106,2168,7986,20,0,418,591,1200,0,0,547,4970,3712,25,0,0,0,0,0,0,0,0,0,0,0,3516,2034,14350,100,0,0,0,2880,0,0,9,1655,1705,20
201911,19-Nov,201911,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,533,3760,0,3000,0,20,735,0,0,0,129,1090,0,1000,0,0,0,0,0,0,0,0,0,0,0,1150,7175,0,6000,0,0,0,0,0,0,25,344,0,200
201911,19-Nov,201911,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,1695,10536,1200,6480,0,0,0,0,0,0,912,3588,4000,0,0,0,0,0,0,0,0,0,0,0,0,3075,8525,2000,10000,0,0,0,2000,0,0,170,880,200,300
201911,19-Nov,201911,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,0,30,700,0,0,0,0,40,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,0,0,58,0,0,0,0,50,0,0
201911,19-Nov,201911,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,1339,39895,10000,0,0,10,230,10000,0,0,320,7346,0,0,0,0,0,0,0,0,0,0,0,0,0,7975,136225,30000,10000,0,0,0,5000,0,0,60,2122,0,0
201911,19-Nov,201911,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,583,18161,201,3151,0,46,602,645,0,0,171,11252,70,3060,0,0,0,0,0,0,0,0,0,0,2,2108,15734,1436,5350,0,289,129,4764,31,0,11,473,1565,130
201911,19-Nov,201911,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,2119,13093,209,5765,0,10,0,650,0,0,93,2918,400,1781,0,0,0,0,0,0,0,0,0,0,0,6450,52450,0,13000,0,105,358,3660,0,0,83,2187,100,2000
201911,19-Nov,201911,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,4031,7234,3900,1440,0,6,0,200,0,0,1039,3288,1400,0,0,0,0,0,0,0,0,0,0,0,0,1865,4750,4000,200,0,109,240,2600,24,0,132,564,500,0
201911,19-Nov,201911,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
201911,19-Nov,201911,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,3794,54842,53,0,0,263,1701,0,0,0,390,2578,19,0,0,0,0,0,0,0,0,0,0,0,0,14665,28900,13175,200,0,72,0,3200,72,0,187,1694,0,0
201911,19-Nov,201911,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,69,290,1480,0,0,7,80,0,0,0,19,46,200,0,0,0,0,0,0,0,0,0,0,0,0,4000,26550,10000,0,0,6,50,10000,0,0,2,307,50,0
201911,19-Nov,201911,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,210,189,0,0,0,0,22,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,350,150,0,0,0,0,30,0,0,0,0,109,0,0
201911,19-Nov,201911,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,2264,64790,0,48600,0,40,0,0,0,0,690,5367,0,2700,0,0,0,0,0,0,0,0,0,0,0,2830,75232,0,72000,0,0,0,0,0,0,6,7380,0,7200
201911,19-Nov,201911,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,615,1960,1000,0,0,0,0,200,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,400,0,0,10,76,0,0
201911,19-Nov,201911,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,0,0,0,300,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,800,0,0,0,0,0,0
202011,20-Nov,202011,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,465,8293,0,0,0,0,0,2000,0,0,126,4319,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,20933,0,0,0,364,3850,2000,0,0,50,98,1500,0
202011,20-Nov,202011,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,6633,28900,7000,0,0,5,470,300,0,3,362,1313,4400,0,0,0,0,0,0,0,0,0,0,0,0,1525,1300,10500,0,0,0,740,6500,0,0,0,830,0,0
202011,20-Nov,202011,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,2079,8412,17340,30,0,0,0,2000,0,0,257,235,9050,0,0,0,0,0,0,0,0,0,0,0,3,22,30,12025,35,0,0,0,7200,0,0,6,20,0,25
202011,20-Nov,202011,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,0,120,240,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0
202011,20-Nov,202011,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,2472,12825,3600,0,0,0,0,470,0,0,925,7144,0,0,0,0,0,0,0,0,0,0,0,0,0,4850,23750,13000,0,0,255,0,5720,0,0,75,436,1100,0
202011,20-Nov,202011,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,198,432,432,0,0,0,0,100,0,0,114,55,287,0,0,0,0,0,0,0,0,0,0,0,0,41,341,400,100,0,0,8,400,0,0,12,502,0,0
202011,20-Nov,202011,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,597,4652,0,1500,0,30,326,0,0,0,231,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,47612,0,0,0,0,0,9000,0,0,57,671,0,0
202011,20-Nov,202011,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,57,803,0,0,0,20,485,0,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,350,465,0,0,0,15,0,0,0,0,0,0,0,0
202011,20-Nov,202011,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,4940,56542,2880,0,0,0,0,1000,0,0,1962,19834,1440,0,0,0,0,0,0,0,0,0,0,0,0,5350,8375,11000,0,0,159,25,1940,0,0,276,7236,1000,1000
202011,20-Nov,202011,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,222,6553,1522,0,0,0,2,90,0,0,0,2821,228,0,0,0,0,0,0,0,0,0,0,0,0,325,4725,5761,750,0,111,429,1048,72,0,0,187,99,12
202011,20-Nov,202011,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,452,417,5000,0,0,0,2,100,0,0,95,744,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,650,10000,0,0,0,0,2000,0,0,0,360,1000,0
202011,20-Nov,202011,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,4928,32112,0,0,0,0,0,0,0,0,10189,7217,4000,0,0,0,0,0,0,0,0,0,0,0,0,7082,84200,0,0,0,326,2690,546,0,0,5,3000,0,0
202011,20-Nov,202011,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,2258,544,0,0,0,0,0,0,0,0,156,567,0,0,0,0,0,0,0,0,0,0,0,0,0,350,750,0,0,0,110,516,0,0,0,0,0,0,0
202011,20-Nov,202011,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,1680,3360,1680,0,0,20,160,0,0,0,270,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,2125,3050,0,0,0,0,0,0,0,0,165,0,0
202011,20-Nov,202011,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,85,185,645,0,0,0,0,0,0,0,0,9,99,0,0,0,0,0,0,0,0,0,0,0,0,0,550,16025,0,0,26,70,48,0,0,0,0,0,0,0
202011,20-Nov,202011,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,2000,0,0,0,0,300,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,7,26,1000,0,0,5,31,0,0
202011,20-Nov,202011,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,0,453,2272,0,0,0,0,0,0,0,0,30,933,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3825,0,0,0,23,59,0,72,0,0,220,0,0
202011,20-Nov,202011,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,684,2653,200,0,0,0,0,410,0,0,15,186,1000,0,0,0,0,0,0,0,0,0,0,0,0,2175,1350,3000,0,0,130,100,1000,0,0,20,320,0,0
