year_month,country,county,uid,uid_code,uidear,county_code,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25+_receiving_fp_services_new,adults_25+_receiving_fp_services_revisits,condoms_new,condoms_revisits,traditional_new,pills_new,pills_revisits,traditional_revisits,injectable_new,injectable_revisits,traditional,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,condoms,pills,injectables,implants,iucd,surgical,total_modern_fp,total_cyp,periodid,periodname,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received,eligible_fp,"core_health_workforce_per_10,000population",Demand_Satisfied_by_Modern_Methods (%),"mCPR (Married Women, %)","Teenage Pregnancy Rate (15-19, %)","Total Unmet Need (Married Women, %)"
201601,Kenya,Samburu,o36zCRjSd4G,201601_o36zCRjSd4G,2016_o36zCRjSd4G,KE_County_25,0,0,0,0,155,34,0,109,170,0,0,0,0,0,0,0,0,0,0,189,279,0,0,0,0,468,8,201601,16-Jan,0,191,6876,0,0,0,5,131,0,0,0,0,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,67,9737,0,0,0,13,802,0,10,0,50,150,0,0,48996.0,,,,,
201601,Kenya,Nairobi,jkG3zaihdSs,201601_jkG3zaihdSs,2016_jkG3zaihdSs,KE_County_47,0,701,0,0,27178,6663,34,6627,9678,35,0,0,69,0,0,0,0,0,0,33841,16305,0,0,0,0,50146,1194,201601,16-Jan,0,5471,6991,7426,30,0,0,0,12000,0,0,133,8606,8806,110,0,0,0,0,0,0,0,0,0,0,0,15045,139083,550,50,0,262,9984,0,10,0,150,1015,1010,10,940044.0,,,,,
201601,Kenya,Marsabit,Eey8fT4Im3y,201601_Eey8fT4Im3y,2016_Eey8fT4Im3y,KE_County_10,0,0,0,0,137,112,0,57,52,0,0,0,0,0,0,0,0,0,0,249,109,0,0,0,0,358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73284.0,,,,,
201601,Kenya,Taita Taveta,QyGNX2DpR4h,201601_QyGNX2DpR4h,2016_QyGNX2DpR4h,KE_County_6,0,0,0,0,63,142,0,122,705,0,0,0,0,0,0,0,0,0,0,205,827,0,0,0,0,1032,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72056.0,,,,,
201601,Kenya,Bomet,HMNARUV2CW4,201601_HMNARUV2CW4,2016_HMNARUV2CW4,KE_County_36,0,0,0,0,451,402,0,211,241,0,0,0,0,0,0,0,0,0,0,853,452,0,0,0,0,1305,16,201601,16-Jan,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,1525,6000,0,0,0,0,0,0,0,0,10,50,0,181852.0,,,,,
201601,Kenya,Baringo,vvOK1BxTbet,201601_vvOK1BxTbet,2016_vvOK1BxTbet,KE_County_30,0,0,0,0,565,284,0,209,220,0,0,0,0,0,0,0,0,0,0,849,429,0,0,0,0,1278,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144549.0,,,,,
201601,Kenya,Vihiga,sANMZ3lpqGs,201601_sANMZ3lpqGs,2016_sANMZ3lpqGs,KE_County_38,0,0,0,0,79,74,23,164,218,2,0,0,25,0,0,0,0,0,0,153,382,0,0,0,0,535,7,201601,16-Jan,0,120,450,0,0,0,0,0,0,0,0,60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1150,0,0,0,0,460,0,0,0,10,20,0,0,138483.0,,,,,
201601,Kenya,Nyeri,ptWVfaCIdVx,201601_ptWVfaCIdVx,2016_ptWVfaCIdVx,KE_County_19,2,0,0,0,1412,469,1,918,2323,2,0,0,3,0,0,0,0,0,0,1881,3241,0,0,0,0,5122,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153904.0,,,,,
201601,Kenya,Laikipia,xuFdFy6t9AH,201601_xuFdFy6t9AH,2016_xuFdFy6t9AH,KE_County_31,0,0,0,0,410,309,2,328,819,3,0,0,5,0,0,0,0,0,0,719,1147,0,0,0,0,1866,39,201601,16-Jan,0,9,225,0,0,0,0,0,0,0,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,17,210,0,0,0,2,2,0,0,0,12,12,0,0,109061.0,,,,,
201601,Kenya,Tharaka Nithi,T4urHM47nlm,201601_T4urHM47nlm,2016_T4urHM47nlm,KE_County_13,53,29,0,0,286,246,4,277,502,2,0,0,6,0,0,0,0,0,0,532,779,0,0,0,0,1311,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92354.0,,,,,
201601,Kenya,Trans Nzoia,mThvosEflAU,201601_mThvosEflAU,2016_mThvosEflAU,KE_County_26,0,0,0,0,364,206,0,377,296,0,0,0,0,0,0,0,0,0,0,570,673,0,0,0,0,1243,18,201601,16-Jan,0,115,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,85,0,0,134,0,35,0,0,0,220252.0,,,,,
201601,Kenya,Kiambu,qKzosKQPl6G,201601_qKzosKQPl6G,2016_qKzosKQPl6G,KE_County_22,0,0,0,0,1213,1116,51,2070,4671,2,0,0,53,0,0,0,0,0,0,2329,6741,0,0,0,0,9070,235,201601,16-Jan,0,450,2909,0,0,0,0,0,100,0,15,357,1551,591,0,0,0,0,0,0,0,0,0,0,0,115,352,3798,0,0,0,41,114,0,0,45,23,455,0,0,366261.0,,,,,
201601,Kenya,Isiolo,bzOfj0iwfDH,201601_bzOfj0iwfDH,2016_bzOfj0iwfDH,KE_County_11,0,0,0,0,113,16,2,67,83,0,0,0,2,0,0,0,0,0,0,129,150,0,0,0,0,279,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36975.0,,,,,
201601,Kenya,Nakuru,ob6SxuRcqU4,201601_ob6SxuRcqU4,2016_ob6SxuRcqU4,KE_County_32,0,0,0,0,938,723,18,1236,1757,9,0,0,27,0,0,0,0,0,0,1661,2993,0,0,0,0,4654,84,201601,16-Jan,110,2995,40121,5000,1440,0,0,0,1200,0,0,989,9309,4000,1440,0,0,0,0,0,0,0,0,0,0,0,8096,13640,15000,4084,0,432,3304,1500,500,0,148,1125,3800,0,430540.0,,,,,
201601,Kenya,Turkana,kphDeKClFch,201601_kphDeKClFch,2016_kphDeKClFch,KE_County_23,0,0,0,0,1507,1378,72,211,278,41,0,0,113,0,0,0,0,0,0,2885,489,0,0,0,0,3374,36,201601,16-Jan,0,84,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476,0,0,0,0,0,0,0,0,0,0,0,0,275022.0,,,,,
201601,Kenya,Machakos,yhCUgGcCcOo,201601_yhCUgGcCcOo,2016_yhCUgGcCcOo,KE_County_16,0,0,0,0,600,278,1,648,1704,3,0,0,4,0,0,0,0,0,0,878,2352,0,0,0,0,3230,53,201601,16-Jan,0,363,390,1788,0,0,0,0,200,0,0,30,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,625,5800,0,0,0,10,200,0,0,0,0,133,0,0,250763.0,,,,,
201601,Kenya,Kwale,N7YETT3A9r1,201601_N7YETT3A9r1,2016_N7YETT3A9r1,KE_County_2,0,0,0,0,183,323,0,240,393,0,0,0,0,0,0,0,0,0,0,506,633,0,0,0,0,1139,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152554.0,,,,,
201601,Kenya,Migori,fVra3Pwta0Q,201601_fVra3Pwta0Q,2016_fVra3Pwta0Q,KE_County_44,82,0,0,0,1317,1891,112,405,367,70,0,0,182,0,0,0,0,0,0,3208,772,0,0,0,0,3980,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225933.0,,,,,
201601,Kenya,Kericho,ihZsJ8alvtb,201601_ihZsJ8alvtb,2016_ihZsJ8alvtb,KE_County_35,0,0,0,0,397,306,0,215,256,0,0,0,0,0,0,0,0,0,0,703,471,0,0,0,0,1174,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175992.0,,,,,
201601,Kenya,Nyandarua,mYZacFNIB3h,201601_mYZacFNIB3h,2016_mYZacFNIB3h,KE_County_18,0,0,0,0,193,142,0,520,1203,0,0,0,0,0,0,0,0,0,0,335,1723,0,0,0,0,2058,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139329.0,,,,,
201601,Kenya,Kilifi,nrI2khZx3d0,201601_nrI2khZx3d0,2016_nrI2khZx3d0,KE_County_3,0,0,0,0,338,685,0,387,694,0,0,0,0,0,0,0,0,0,0,1023,1081,0,0,0,0,2104,30,201601,16-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279976.0,,,,,
201601,Kenya,Garissa,uyOrcHZBpW0,201601_uyOrcHZBpW0,2016_uyOrcHZBpW0,KE_County_7,0,0,0,0,147,68,31,78,99,3,0,0,34,0,0,0,0,0,0,215,177,0,0,0,0,392,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134433.0,,,,,
201601,Kenya,Uasin Gishu,pZqQRRW7PHP,201601_pZqQRRW7PHP,2016_pZqQRRW7PHP,KE_County_27,0,0,0,0,1333,615,13,871,953,0,0,0,13,0,0,0,0,0,0,1948,1824,0,0,0,0,3772,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230608.0,,,,,
201601,Kenya,Kitui,j8o6iO4Njsi,201601_j8o6iO4Njsi,2016_j8o6iO4Njsi,KE_County_15,0,0,0,0,3507,1230,2,434,677,0,0,0,2,0,0,0,0,0,0,4737,1111,0,0,0,0,5848,62,201601,16-Jan,0,1,0,40,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1146,0,400,0,5,34,0,0,0,0,0,0,0,226500.0,,,,,
201601,Kenya,Mandera,R6f9znhg37c,201601_R6f9znhg37c,2016_R6f9znhg37c,KE_County_9,0,0,0,0,118,108,9,74,56,0,0,0,9,0,0,0,0,0,0,226,130,0,0,0,0,356,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275762.0,,,,,
201601,Kenya,Narok,kqJ83J2D72s,201601_kqJ83J2D72s,2016_kqJ83J2D72s,KE_County_33,0,0,0,0,977,1584,0,153,173,0,0,0,0,0,0,0,0,0,0,2561,326,0,0,0,0,2887,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216351.0,,,,,
201601,Kenya,Kakamega,BjC1xL40gHo,201601_BjC1xL40gHo,2016_BjC1xL40gHo,KE_County_37,18,91,0,0,850,755,53,766,1302,35,0,0,88,0,0,0,0,0,0,1605,2068,0,0,0,0,3673,48,201601,16-Jan,0,0,250,0,0,0,3,76,0,0,0,982,496,0,0,0,0,0,0,0,0,0,0,0,0,0,475,4525,0,0,0,178,842,0,0,0,30,40,0,0,416623.0,,,,,
201601,Kenya,Kajiado,Hsk1YV8kHkT,201601_Hsk1YV8kHkT,2016_Hsk1YV8kHkT,KE_County_34,0,0,0,0,8451,617,61,623,982,50,0,0,111,0,0,0,0,0,0,9068,1605,0,0,0,0,10673,128,201601,16-Jan,1,77,763,50,110,0,0,6,10,0,0,25,12,130,30,0,0,0,0,0,0,0,0,0,0,0,99,38,250,70,2,26,44,20,0,0,4,74,0,0,170647.0,,,,,
201601,Kenya,Bungoma,KGHhQ5GLd4k,201601_KGHhQ5GLd4k,2016_KGHhQ5GLd4k,KE_County_39,0,3,0,0,551,501,2,748,754,19,0,0,21,0,0,0,0,0,0,1052,1502,0,0,0,0,2554,37,201601,16-Jan,0,20,4355,85,0,0,0,0,0,0,0,0,8370,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,1300,8200,0,0,512,2758,1312,0,0,0,160,0,0,359274.0,,,,,
201601,Kenya,Elgeyo Marakwet,MqnLxQBigG0,201601_MqnLxQBigG0,2016_MqnLxQBigG0,KE_County_28,0,0,0,0,102,43,38,154,354,42,0,0,80,0,0,0,0,0,0,145,508,0,0,0,0,653,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96605.0,,,,,
201601,Kenya,Siaya,u4t9H8XyU9P,201601_u4t9H8XyU9P,2016_u4t9H8XyU9P,KE_County_41,0,0,0,0,433,1216,5,214,379,2,0,0,7,0,0,0,0,0,0,1649,593,0,0,0,0,2242,23,201601,16-Jan,1,50,5695,0,0,0,0,22,30,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,167,1452,0,200,0,27,141,0,0,0,1,342,0,0,185758.0,,,,,
201601,Kenya,Lamu,NjWSbQTwys4,201601_NjWSbQTwys4,2016_NjWSbQTwys4,KE_County_5,0,0,0,0,59,32,0,116,196,0,0,0,0,0,0,0,0,0,0,91,312,0,0,0,0,403,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25830.0,,,,,
201601,Kenya,Homa Bay,nK0A12Q7MvS,201601_nK0A12Q7MvS,2016_nK0A12Q7MvS,KE_County_43,0,0,0,0,4567,2046,4,302,435,3,0,0,7,0,0,0,0,0,0,6613,737,0,0,0,0,7350,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238010.0,,,,,
201601,Kenya,Kisii,sPkRcDvhGWA,201601_sPkRcDvhGWA,2016_sPkRcDvhGWA,KE_County_45,0,0,0,0,683,677,4,914,518,4,0,0,8,0,0,0,0,0,0,1360,1432,0,0,0,0,2792,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274891.0,,,,,
201601,Kenya,Tana River,JsH2bnvNt2d,201601_JsH2bnvNt2d,2016_JsH2bnvNt2d,KE_County_4,0,0,0,0,34,24,1,81,94,0,0,0,1,0,0,0,0,0,0,58,175,0,0,0,0,233,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61769.0,,,,,
201512,Kenya,Mombasa,wsBsC6gjHvn,201512_wsBsC6gjHvn,2015_wsBsC6gjHvn,KE_County_1,0,0,0,0,626,403,0,470,1238,0,0,0,0,0,0,0,0,0,0,1029,1708,0,0,0,0,2737,51,201512,15-Dec,0,1426,14345,0,0,0,0,0,2500,0,0,402,4287,1500,0,0,0,0,0,0,0,0,0,0,0,0,2500,22450,0,0,0,177,11604,0,1288,0,195,805,500,0,245728.0,,,,,
201512,Kenya,Kitui,j8o6iO4Njsi,201512_j8o6iO4Njsi,2015_j8o6iO4Njsi,KE_County_15,0,0,0,0,348,291,0,280,814,0,0,0,0,0,0,0,0,0,0,639,1094,0,0,0,0,1733,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224266.0,,,,,
201512,Kenya,West Pokot,XWALbfAPa6n,201512_XWALbfAPa6n,2015_XWALbfAPa6n,KE_County_24,0,0,0,0,1752,539,0,93,97,0,0,0,0,0,0,0,0,0,0,2291,190,0,0,0,0,2481,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128708.0,,,,,
201512,Kenya,Bomet,HMNARUV2CW4,201512_HMNARUV2CW4,2015_HMNARUV2CW4,KE_County_36,0,0,0,0,242,109,0,163,207,0,0,0,0,0,0,0,0,0,0,351,370,0,0,0,0,721,8,201512,15-Dec,0,0,260,0,0,0,0,0,100,0,0,60,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3800,0,0,0,205,299,500,504,0,0,10,50,0,166280.0,,,,,
201512,Kenya,Uasin Gishu,pZqQRRW7PHP,201512_pZqQRRW7PHP,2015_pZqQRRW7PHP,KE_County_27,0,0,0,0,2603,1152,5,542,758,20,0,0,25,0,0,0,0,0,0,3755,1300,0,0,0,0,5055,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214756.0,,,,,
201512,Kenya,Wajir,CeLsrJOH0g9,201512_CeLsrJOH0g9,2015_CeLsrJOH0g9,KE_County_8,0,0,0,0,873,701,2,86,60,5,0,0,7,0,0,0,0,0,0,1574,146,0,0,0,0,1720,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132019.0,,,,,
201512,Kenya,Baringo,vvOK1BxTbet,201512_vvOK1BxTbet,2015_vvOK1BxTbet,KE_County_30,0,0,0,0,422,150,0,150,223,0,0,0,0,0,0,0,0,0,0,572,373,0,0,0,0,945,13,201512,15-Dec,0,9,2468,0,0,0,0,58,50,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,45,118,50,0,0,5,106,10,0,0,0,100,0,0,139966.0,,,,,
201512,Kenya,Nyandarua,mYZacFNIB3h,201512_mYZacFNIB3h,2015_mYZacFNIB3h,KE_County_18,0,0,0,0,223,229,0,587,1408,0,0,0,0,0,0,0,0,0,0,452,1995,0,0,0,0,2447,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165011.0,,,,,
201512,Kenya,Migori,fVra3Pwta0Q,201512_fVra3Pwta0Q,2015_fVra3Pwta0Q,KE_County_44,0,0,0,0,1173,1026,34,237,283,53,0,0,87,0,0,0,0,0,0,2199,520,0,0,0,0,2719,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225124.0,,,,,
201512,Kenya,Isiolo,bzOfj0iwfDH,201512_bzOfj0iwfDH,2015_bzOfj0iwfDH,KE_County_11,0,0,0,0,76,79,0,32,91,3,0,0,3,0,0,0,0,0,0,155,123,0,0,0,0,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35811.0,,,,,
201512,Kenya,Bungoma,KGHhQ5GLd4k,201512_KGHhQ5GLd4k,2015_KGHhQ5GLd4k,KE_County_39,0,0,0,0,766,626,0,563,842,2,0,0,2,0,0,0,0,0,0,1392,1405,0,0,0,0,2797,43,201512,15-Dec,0,5,0,0,0,0,0,0,0,0,0,82,240,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,5350,0,0,384,1224,3000,2632,0,0,0,0,0,339327.0,,,,,
201512,Kenya,Kakamega,BjC1xL40gHo,201512_BjC1xL40gHo,2015_BjC1xL40gHo,KE_County_37,0,0,0,0,923,805,32,760,1274,12,0,0,44,0,0,0,0,0,0,1728,2034,0,0,0,0,3762,55,201512,15-Dec,0,123,318,0,0,0,3,79,0,0,0,77,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,650,5700,10000,1000,0,460,1020,0,1120,0,0,70,0,0,402859.0,,,,,
201512,Kenya,Meru,Y52XNJ50hYb,201512_Y52XNJ50hYb,2015_Y52XNJ50hYb,KE_County_12,0,0,0,0,2609,1492,10,1179,2582,359,0,0,369,0,0,0,0,0,0,4101,3761,0,0,0,0,7862,118,201512,15-Dec,0,422,5950,2200,0,0,0,0,500,0,0,218,3070,700,0,0,0,0,0,0,0,0,0,0,0,0,530,10225,1100,0,0,78,512,200,0,0,5,708,400,0,320788.0,,,,,
201512,Kenya,Marsabit,Eey8fT4Im3y,201512_Eey8fT4Im3y,2015_Eey8fT4Im3y,KE_County_10,0,0,0,0,376,344,9,102,53,9,0,0,18,0,0,0,0,0,0,720,155,0,0,0,0,875,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70227.0,,,,,
201512,Kenya,Turkana,kphDeKClFch,201512_kphDeKClFch,2015_kphDeKClFch,KE_County_23,0,0,0,0,2599,893,50,303,332,10,0,0,60,0,0,0,0,0,0,3492,635,0,0,0,0,4127,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272987.0,,,,,
201512,Kenya,Nakuru,ob6SxuRcqU4,201512_ob6SxuRcqU4,2015_ob6SxuRcqU4,KE_County_32,0,0,0,0,586,925,374,1098,1955,0,0,0,374,0,0,0,0,0,0,1511,3053,0,0,0,0,4564,86,201512,15-Dec,0,2080,36251,10000,0,0,30,7568,28600,0,0,460,7946,4200,0,0,0,0,0,0,0,0,0,0,0,0,2360,16081,9000,0,0,191,1539,4000,115,0,45,826,700,0,418125.0,,,,,
201512,Kenya,Taita Taveta,QyGNX2DpR4h,201512_QyGNX2DpR4h,2015_QyGNX2DpR4h,KE_County_6,0,0,0,0,49,183,0,162,555,0,0,0,0,0,0,0,0,0,0,232,717,0,0,0,0,949,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69225.0,,,,,
201512,Kenya,Nandi,t0J75eHKxz5,201512_t0J75eHKxz5,2015_t0J75eHKxz5,KE_County_29,0,0,0,0,662,1019,5,340,682,2,0,0,7,0,0,0,0,0,0,1681,1022,0,0,0,0,2703,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194698.0,,,,,
201512,Kenya,Kiambu,qKzosKQPl6G,201512_qKzosKQPl6G,2015_qKzosKQPl6G,KE_County_22,0,0,0,0,2184,468,19,2298,4840,2,0,0,21,0,0,0,0,0,0,2652,7138,0,0,0,0,9790,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375302.0,,,,,
201512,Kenya,Busia,Tvf1zgVZ0K4,201512_Tvf1zgVZ0K4,2015_Tvf1zgVZ0K4,KE_County_40,0,0,0,0,327,1317,0,260,486,4,0,0,4,0,0,0,0,0,0,1644,746,0,0,0,0,2390,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180987.0,,,,,
201512,Kenya,Nyeri,ptWVfaCIdVx,201512_ptWVfaCIdVx,2015_ptWVfaCIdVx,KE_County_19,0,0,0,0,520,2364,1,834,2626,0,0,0,1,0,0,0,0,0,0,2884,3460,0,0,0,0,6344,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149935.0,,,,,
201512,Kenya,Tharaka Nithi,T4urHM47nlm,201512_T4urHM47nlm,2015_T4urHM47nlm,KE_County_13,10,4,0,0,432,687,12,209,468,0,0,0,12,0,0,0,0,0,0,1119,677,0,0,0,0,1796,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89653.0,,,,,
201512,Kenya,Trans Nzoia,mThvosEflAU,201512_mThvosEflAU,2015_mThvosEflAU,KE_County_26,0,0,0,0,811,250,3,415,327,0,0,0,3,0,0,0,0,0,0,1061,742,0,0,0,0,1803,26,201512,15-Dec,0,30,120,0,150,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,300,9485,0,0,0,0,0,0,0,0,0,1000,0,0,212298.0,,,,,
201512,Kenya,Nairobi,jkG3zaihdSs,201512_jkG3zaihdSs,2015_jkG3zaihdSs,KE_County_47,0,0,0,0,9276,5497,340,2569,4891,11,0,0,351,0,0,0,0,0,0,14773,7460,0,0,0,0,22233,348,201512,15-Dec,0,1381,5901,100,0,0,0,0,0,0,0,53,49,3050,0,0,0,0,0,0,0,0,0,0,0,0,109,1295,0,6400,0,294,4844,0,64,1,55,295,2000,50,835310.0,,,,,
201512,Kenya,Machakos,yhCUgGcCcOo,201512_yhCUgGcCcOo,2015_yhCUgGcCcOo,KE_County_16,0,0,0,0,208,331,0,539,1828,0,0,0,0,0,0,0,0,0,0,539,2367,0,0,0,0,2906,61,201512,15-Dec,0,390,753,1587,0,0,0,0,200,0,0,120,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,475,6425,0,0,0,1,280,0,280,0,0,133,0,0,253532.0,,,,,
