periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Estimated Number of Pregnant Women,FP Attendance New clients,FP Attendance Re-visits,MOH 711 Adolescent 10-14 yrs Receiving FP Services New clients,MOH 711 Adolescent 10-14 yrs Receiving FP Services Re-visits,MOH 711 Adolescent 15-19 Yrs Receiving FP Services New clients,MOH 711 Adolescent 15-19 Yrs Receiving FP Services Re-visits,MOH 711 Adolescent 20-24 Yrs Receiving FP Services New clients,MOH 711 Adolescent 20-24 Yrs Receiving FP Services Re-visits,MOH 711 Client receiving Male condoms New clients,MOH 711 Client receiving Male condoms Re-visits,MOH 711 Clients Counselled Natural Family Planning New clients,MOH 711 Clients Counselled Natural Family Planning Re-visits,MOH 711 Clients receiving Female Condoms New clients,MOH 711 Clients receiving Female Condoms Re-visits,MOH 711 Emergency contraceptive pill New clients,MOH 711 Emergency contraceptive pill Re-visits,MOH 711 Pills Combined oral contraceptive New clients,MOH 711 Pills Combined oral contraceptive Re-visits,MOH 711 Pills progestin only New clients,MOH 711 Pills progestin only Re-visits,MOH 711 Rev 2020_Adults 25+ receiving FP Services New clients,MOH 711 Rev 2020_Adults 25+ receiving FP Services Re-visits,MOH 711 Rev 2020_Clients given cycle beads New clients,MOH 711 Rev 2020_Clients given cycle beads Re-visits,MOH 711 Rev 2020_Clients receiving post abortion FP New clients,MOH 711 Rev 2020_Clients receiving post abortion FP Re-visits,MOH 711 Rev 2020_FP Injections DMPA- IM New clients,MOH 711 Rev 2020_FP Injections DMPA- IM Re-visits,MOH 711 Rev 2020_FP Injections DMPA- SC New clients,MOH 711 Rev 2020_FP Injections DMPA- SC Re-visits,MOH 711 Rev 2020_IUCD Insertion Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Hormonal Re-insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Re-insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Re-insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Re-insertion,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks New clients,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks Re-visits,MOH 711 Rev 2020_Post parturm FP within 48 Hours New clients,MOH 711 Rev 2020_Post parturm FP within 48 Hours Re-visits,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Ist Time Insertion,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Re-insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Ist Time Insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Re-insertion,Population Growth Rate,Total Population,Women of childbearing age (15–49yrs)
201504,April 2015,201504,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,48327.0,1669.0,1777.0,,,,,,,1884,1856.0,16.0,179.0,,,,,155.0,169.0,91.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,1306152.0,321314.0
201504,April 2015,201504,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,49852.0,4672.0,6337.0,,,,,,,1156,532.0,,,,,,,407.0,546.0,80.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,1347376.0,331453.0
201504,April 2015,201504,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12255.0,711.0,4996.0,,,,,,,44,104.0,8.0,3.0,,,,,86.0,861.0,42.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,331222.0,81480.0
201504,April 2015,201504,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,35981.0,2264.0,8964.0,,,,,,,292,821.0,2.0,16.0,,,,,227.0,844.0,102.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,972455.0,239224.0
201504,April 2015,201504,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,72568.0,5529.0,13386.0,,,,,,,599,694.0,12.0,6.0,,,,,816.0,1705.0,360.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,1960405.0,490693.0
201504,April 2015,201504,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,39709.0,2439.0,4305.0,,,,,,,186,169.0,,5.0,,,,,180.0,328.0,76.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,982159.0,252007.0
201504,April 2015,201504,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,13573.0,377.0,629.0,,,,,,,115,108.0,4.0,2.0,,,,,52.0,58.0,37.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,514.03,343636.0,83800.0
201504,April 2015,201504,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,34883.0,3161.0,5486.0,,,,,,,842,1457.0,,3.0,,,,,219.0,433.0,35.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,942806.0,231931.0
201504,April 2015,201504,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,6472.0,345.0,707.0,,,,,,,49,62.0,2.0,,,,,,22.0,56.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,173064.0,42283.0
201504,April 2015,201504,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,24907.0,343.0,564.0,,,,,,,41,62.0,,,,,,,65.0,72.0,27.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,646066.0,153541.0
201504,April 2015,201504,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,26537.0,818.0,181.0,,,,,,,557,330.0,12.0,,,,,,38.0,31.0,45.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,739700.0,158556.0
201504,April 2015,201504,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,43502.0,2785.0,6806.0,,,,,,,1079,416.0,15.0,5.0,,,,,347.0,1650.0,202.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,1175732.0,289230.0
201504,April 2015,201504,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,34714.0,2322.0,5887.0,,,,,,,345,239.0,3.0,2.0,,,,,232.0,477.0,19.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,930817.0,216338.0
201504,April 2015,201504,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,10323.0,1164.0,3546.0,,,,,,,5252,215.0,2.0,6.0,,,,,145.0,883.0,108.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,279017.0,68638.0
201504,April 2015,201504,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,29501.0,1996.0,4194.0,,,,,,,846,664.0,9.0,23.0,,,,,388.0,451.0,22.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.18,789665.0,195781.0
201504,April 2015,201504,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,22786.0,847.0,830.0,,,,,,,205,97.0,28.0,29.0,,,,,50.0,36.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,615829.0,151494.0
201504,April 2015,201504,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,41517.0,4413.0,6665.0,,,,,,,2068,2507.0,,,,,,,370.0,583.0,153.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1092728.0,270406.0
201504,April 2015,201504,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,34468.0,2447.0,6567.0,,,,,,,568,736.0,5.0,,,,,,216.0,540.0,147.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,931567.0,229166.0
201504,April 2015,201504,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,24780.0,2177.0,2429.0,,,,,,,284,198.0,,,,,,,152.0,190.0,38.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,669698.0,164746.0
201504,April 2015,201504,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,24055.0,1367.0,2351.0,,,,,,,54,61.0,9.0,1.0,,,,,70.0,129.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,650155.0,159938.0
201504,April 2015,201504,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,13338.0,701.0,6591.0,,,,,,,31,60.0,,,,,,,130.0,1880.0,192.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,571419.0,153001.0
201504,April 2015,201504,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,49089.0,4442.0,5402.0,,,,,,,2288,5262.0,31.0,73.0,,,,,336.0,395.0,165.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,1094482.0,274213.0
201504,April 2015,201504,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,38155.0,2690.0,5370.0,,,,,,,1431,709.0,,,,,,,411.0,517.0,159.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1031221.0,252911.0
201504,April 2015,201504,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,10545.0,187.0,520.0,,,,,,,44,46.0,,,,,,,43.0,90.0,23.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,284997.0,70110.0
201504,April 2015,201504,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,46869.0,126.0,129.0,,,,,,,477,170.0,,,,,,,42.0,41.0,50.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,1286456.0,316434.0
201504,April 2015,201504,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,42142.0,3208.0,5499.0,,,,,,,956,708.0,32.0,3.0,,,,,232.0,459.0,46.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1130855.0,278190.0
201504,April 2015,201504,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,17905.0,1062.0,5946.0,,,,,,,77,123.0,1.0,5.0,,,,,159.0,1182.0,117.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,552835.0,141465.0
201504,April 2015,201504,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,38002.0,1296.0,2391.0,,,,,,,594,546.0,,,,,,,220.0,330.0,66.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1010788.0,240549.0
201504,April 2015,201504,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,16577.0,1268.0,2582.0,,,,,,,356,141.0,11.0,2.0,,,,,105.0,196.0,9.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,437997.0,110207.0
201504,April 2015,201504,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,64714.0,7018.0,12998.0,,,,,,,951,701.0,20.0,24.0,,,,,1337.0,3037.0,748.0,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,1788677.0,440016.0
201504,April 2015,201504,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,32039.0,1977.0,5314.0,,,,,,,296,359.0,,,,,,,317.0,539.0,32.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,865964.0,213026.0
201504,April 2015,201504,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,30937.0,2651.0,4987.0,,,,,,,14258,627.0,134.0,18.0,,,,,444.0,877.0,107.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,836108.0,205681.0
201504,April 2015,201504,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,71321.0,6524.0,12285.0,,,,,,,1307,853.0,84.0,51.0,,,,,718.0,1197.0,282.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,1927560.0,474180.0
201504,April 2015,201504,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,28308.0,2671.0,7241.0,,,,,,,345,413.0,12.0,1.0,,,,,136.0,284.0,71.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,765096.0,188214.0
201504,April 2015,201504,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,60446.0,7316.0,10122.0,,,,,,,965,369.0,1.0,,,,,,380.0,690.0,45.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,1627374.0,399773.0
201504,April 2015,201504,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,27688.0,1718.0,5820.0,,,,,,,506,440.0,,,,,,,449.0,1125.0,179.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,656156.0,192699.0
201504,April 2015,201504,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,48679.0,3700.0,8349.0,,,,,,,240,656.0,2.0,,,,,,315.0,728.0,152.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1315647.0,323650.0
201504,April 2015,201504,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,25107.0,3306.0,5752.0,,,,,,,648,404.0,11.0,,,,,,259.0,350.0,100.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,678587.0,166933.0
201504,April 2015,201504,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,40344.0,2536.0,8395.0,,,,,,,537,316.0,9.0,15.0,,,,,188.0,599.0,68.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,1083208.0,264610.0
201504,April 2015,201504,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,44337.0,2702.0,11205.0,,,,,,,1760,296.0,10.0,4.0,,,,,410.0,1535.0,120.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1220601.0,297869.0
201504,April 2015,201504,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,11416.0,620.0,697.0,,,,,,,9,1.0,,,,,,,47.0,51.0,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,267065.0,58986.0
201604,April 2016,201604,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,40856.63,2986.0,8138.0,70.0,110.0,129.0,144.0,377.0,731.0,1168,67.0,73.0,84.0,40.0,10.0,60.0,242.0,172.0,330.0,96.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,1096993.25,267977.18
201604,April 2016,201604,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,24583.17,1066.0,2547.0,1.0,,14.0,,89.0,,48,57.0,,,16.0,1.0,4.0,5.0,123.0,151.0,9.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,664411.33,163445.57
201604,April 2016,201604,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,44597.85,4234.0,5760.0,117.0,103.0,341.0,226.0,451.0,585.0,1280,772.0,8.0,2.0,135.0,24.0,118.0,227.0,180.0,288.0,54.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1154511.4,283259.93
201604,April 2016,201604,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,25661.11,631.0,1269.0,10.0,17.0,26.0,30.0,15.0,28.0,1900,275.0,5.0,,36.0,2.0,3.0,10.0,75.0,114.0,28.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,693520.87,170606.14
201604,April 2016,201604,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,48952.75,253.0,209.0,,,2.0,1.0,126.0,12.0,85,45.0,160.0,83.0,27.0,31.0,18.0,8.0,61.0,27.0,39.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,1323051.9,325470.26
201604,April 2016,201604,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,42325.64,3824.0,5828.0,86.0,118.0,120.0,81.0,331.0,467.0,3557,870.0,26.0,1.0,143.0,81.0,53.0,153.0,374.0,534.0,138.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,1119432.56,273565.45
201604,April 2016,201604,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,41530.47,2247.0,2376.0,21.0,22.0,142.0,143.0,496.0,299.0,2162,207.0,20.0,7.0,25.0,,1.0,,347.0,80.0,28.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1081295.36,258474.21
201604,April 2016,201604,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,25202.86,3388.0,5745.0,32.0,11.0,299.0,425.0,682.0,855.0,888,155.0,139.0,32.0,77.0,8.0,12.0,,351.0,362.0,127.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,694886.6,170825.74
201604,April 2016,201604,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,17149.86,1103.0,2505.0,8.0,,115.0,65.0,161.0,294.0,227,16.0,50.0,4.0,7.0,6.0,60.0,133.0,81.0,174.0,16.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,461414.7,114019.53
201604,April 2016,201604,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,73503.83,5455.0,10781.0,6.0,47.0,77.0,86.0,509.0,375.0,845,608.0,8.0,,66.0,74.0,326.0,1296.0,716.0,1240.0,408.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,2039675.88,505223.39
201604,April 2016,201604,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,30894.41,1513.0,1456.0,27.0,10.0,42.0,11.0,170.0,16.0,980,318.0,69.0,23.0,47.0,14.0,1.0,,73.0,122.0,99.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,1345648.64,306669.9
201604,April 2016,201604,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,27465.04,860.0,234.0,1.0,,8.0,10.0,68.0,51.0,902,16.0,146.0,69.0,,,5.0,1.0,46.0,41.0,34.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,765716.12,164129.44
201604,April 2016,201604,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,10964.96,616.0,1010.0,3.0,24.0,82.0,118.0,118.0,328.0,182,16.0,3.0,1.0,1.0,,,,54.0,139.0,12.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,296354.71,72903.19
201604,April 2016,201604,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,41309.87,2480.0,3640.0,,,21.0,5.0,116.0,28.0,231,153.0,4.0,,52.0,40.0,57.0,203.0,168.0,171.0,103.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,1022639.1,262165.3
201604,April 2016,201604,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,99689.38,7438.0,12160.0,37.0,107.0,230.0,136.0,912.0,857.0,2444,543.0,61.0,78.0,47.0,4.0,185.0,464.0,1337.0,2850.0,781.0,1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,1823497.23,466953.83
201604,April 2016,201604,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,6698.3,431.0,623.0,2.0,2.0,10.0,10.0,18.0,30.0,290,4.0,1.0,,,,17.0,17.0,34.0,46.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,179156.5,43774.6
201604,April 2016,201604,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,32880.84,1884.0,4819.0,27.0,22.0,314.0,270.0,502.0,920.0,512,98.0,,,26.0,,14.0,1.0,261.0,401.0,42.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,888678.08,220600.73
201604,April 2016,201604,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,24734.58,2262.0,4773.0,9.0,15.0,26.0,17.0,169.0,169.0,309,144.0,2.0,,10.0,2.0,91.0,372.0,323.0,886.0,228.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,668478.44,164445.3
201604,April 2016,201604,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,22512.51,1666.0,7623.0,55.0,29.0,78.0,98.0,242.0,516.0,2652,61.0,7.0,27.0,18.0,2.0,59.0,73.0,344.0,1828.0,220.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,719223.09,176838.16
201604,April 2016,201604,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,15235.63,926.0,5034.0,2.0,3.0,41.0,113.0,211.0,348.0,390,178.0,8.0,,40.0,66.0,49.0,47.0,157.0,438.0,74.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,425717.16,107842.65
201604,April 2016,201604,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,13579.1,777.0,6417.0,,,,,,,62,101.0,,,1.0,,37.0,394.0,864.0,1795.0,126.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,597783.29,158792.86
201604,April 2016,201604,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,13839.81,398.0,547.0,,,2.0,4.0,12.0,15.0,40,27.0,10.0,,,,,,35.0,30.0,30.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,316833.67,87324.59
201604,April 2016,201604,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12789.95,753.0,3538.0,,,,,,,27,151.0,,,1.0,1.0,88.0,654.0,85.0,419.0,44.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,345702.54,85043.36
201604,April 2016,201604,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,11791.22,503.0,736.0,26.0,8.0,71.0,21.0,140.0,60.0,206,,,,,,1.0,,48.0,66.0,28.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,275829.63,60921.45
201604,April 2016,201604,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,4585.53,430.0,912.0,1.0,,5.0,10.0,15.0,87.0,20,13.0,,,4.0,,21.0,45.0,40.0,135.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,123928.6,30486.3
201604,April 2016,201604,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,44366.22,4688.0,8617.0,214.0,16.0,228.0,186.0,404.0,599.0,3683,401.0,123.0,136.0,26.0,19.0,273.0,914.0,516.0,1396.0,207.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1474831.59,369338.12
201604,April 2016,201604,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,51372.36,4497.0,6773.0,34.0,30.0,492.0,454.0,1056.0,1128.0,2672,141.0,13.0,117.0,1529.0,45.0,77.0,38.0,335.0,376.0,188.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,1370554.68,327016.49
201604,April 2016,201604,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,51618.03,2711.0,5585.0,,5.0,282.0,262.0,525.0,1081.0,1757,1141.0,17.0,,2428.0,5.0,47.0,33.0,312.0,564.0,96.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1375855.17,332361.09
201604,April 2016,201604,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,148389.44,7155.0,10846.0,35.0,20.0,136.0,129.0,114.0,233.0,6067,5232.0,311.0,783.0,497.0,339.0,223.0,504.0,2009.0,3869.0,995.0,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,4169148.12,1091008.9
201604,April 2016,201604,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,37749.14,2416.0,8730.0,30.0,41.0,102.0,83.0,350.0,851.0,456,71.0,18.0,33.0,17.0,6.0,8.0,8.0,229.0,699.0,120.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1020235.53,250978.73
201604,April 2016,201604,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,52049.21,5718.0,4969.0,88.0,45.0,882.0,376.0,1431.0,1053.0,748,250.0,52.0,97.0,98.0,62.0,51.0,29.0,287.0,242.0,67.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,1131496.52,278601.21
201604,April 2016,201604,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,63778.26,4337.0,9462.0,,,,,,,649,427.0,9.0,5.0,10.0,,63.0,78.0,331.0,538.0,99.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,1723722.62,424036.57
201604,April 2016,201604,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,72955.33,5736.0,12349.0,1.0,,52.0,10.0,45.0,125.0,667,626.0,127.0,,80.0,119.0,164.0,710.0,490.0,942.0,162.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,1983849.35,490719.76
201604,April 2016,201604,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,35117.95,759.0,1078.0,10.0,20.0,6.0,39.0,12.0,48.0,186,431.0,3.0,28.0,15.0,10.0,23.0,89.0,53.0,239.0,8.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,949116.21,233482.93
201604,April 2016,201604,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,19360.9,3454.0,2718.0,22.0,14.0,10.0,31.0,54.0,115.0,1565,61.0,39.0,62.0,11.0,,17.0,72.0,124.0,365.0,180.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,523256.66,128720.7
201604,April 2016,201604,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,30657.76,1670.0,3027.0,1.0,8.0,137.0,135.0,68.0,123.0,212,333.0,56.0,63.0,12.0,5.0,97.0,459.0,118.0,228.0,36.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,798393.4,183629.72
201604,April 2016,201604,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,45291.75,2766.0,11180.0,48.0,203.0,111.0,227.0,468.0,1222.0,1454,42.0,2.0,1.0,32.0,15.0,13.0,35.0,329.0,1399.0,190.0,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1210505.39,296741.77
201604,April 2016,201604,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,42095.01,5209.0,6754.0,71.0,53.0,622.0,531.0,1491.0,1219.0,2577,445.0,197.0,132.0,361.0,147.0,34.0,118.0,257.0,447.0,165.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1116544.67,273195.44
201604,April 2016,201604,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,32461.69,2232.0,4493.0,,,82.0,92.0,355.0,497.0,373,52.0,23.0,1.0,5.0,1.0,36.0,87.0,115.0,142.0,36.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,877331.08,214811.92
